username;date;retweets;favorites;text;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
novilisthr;2015/11/09;1;1;"59;56 odnos, u Hrvatskoj su SDP;ova i HDZ;ova koalicija izjednačene po mandatima #izboriHR Glasovi Zagreba najsporije se broje";;;;;;;;;;;;;;;;;;;;;;;;;;;;
novahr;2015/11/09;4;1;"#izboriNovaTV Hvala vam što smo bili vaš izbor :) Rezultate i dalje pratite na @dnevnikhr http://bit.ly/1NDgAj9  pic.twitter.com/PSay75g9Gx";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
marija_lugaric;2015/11/09;0;9;"I televizije odustale od pracenja rezultata, mene i dalje muci Zagreb #izborihr";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2shaq;2015/11/09;0;3;"Ako Most sklopi koaliciju s HDZ;om trebali bi se nazvati "Božo i Hrvati" #izbori2015";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24sata_HR;2015/11/09;0;5;"'Vjerujem da ćemo brzo imati mandatara, ostavimo podjele' http://bitly.com/1L5hMph  #izboriHR #izbori2015 pic.twitter.com/bapXWJ1LZ1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
tylersk;2015/11/09;0;2;"Bago jos ne odustaje,taj mora da je na nekim stimulansima #izbori2015";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
talajlama;2015/11/09;0;3;"HDZ je odma zva Juru Radića jer čovik zna s mostovima. #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
vijestihr;2015/11/09;0;1;"Vrlo oprezan govor @KolindaGK: Čestitam Domoljubnoj koaliciji koja je relativni pobjednik ovih izbora http://ow.ly/UowK0  #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
pogledizstklma;2015/11/09;0;1;"Znaci neodlucno za sada. 59HDZ i 59 za SDP sa IDS. @KolindaGK se cini ni se zaletjela kad je cestitala @HDZ001 na relativnoj pobjedi? #izbori";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
villashvar;2015/11/09;0;0;"Volimo političke trilere u kojima olinjale i iritantne glavne glumce zasjene sporedni, neki sasvim ugodni, likovi. #baszatomost #izborihr";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
zlakki;2015/11/09;0;3;"boca pelina, 4 kutije duvana, evo druga kava se kuha ..još nemamo vladu #izborihr";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
jerkovic7;2015/11/09;0;6;"Je li Karamarko prije vremena rezao tortu? o.O #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
pibernick;2015/11/09;0;2;"Bagu otpremit na godišnji ujutro #izboriHR #izboriNovaTV";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SToptimiST;2015/11/09;0;1;"Niti jedan Zakon nece proci u Saboru slijedece 4 godine! U to sam jedino sigurna s obzirom na glasove! #izborihr";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
yOy0dEv;2015/11/09;0;1;"#izboriHR pic.twitter.com/bKLljj1Gno";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24sata_HR;2015/11/09;0;3;"Nije odgovorio na ponude: 'Mi sigurno nećemo izdati birače' http://bitly.com/1WKtKLV  #izboriHR #izbori2015 pic.twitter.com/P3o486lrYW";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
iPostruzin;2015/11/09;0;3;"U ovom trenutku, s glasovima IDS;a, SDP i HDZ su ponovno izjednačeni. #izbori2015";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
dpozaric;2015/11/09;0;3;"čekček, SDP i IDS sami imaju kao Karamarko :) #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
novahr;2015/11/09;0;1;"#izboriNovaTV #izboriHR Ažurirani rezultati: @HDZ001 59 @SDPHrvatske 55 @NLMost 19 http://bit.ly/1NDgAj9 ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MaroAlavanja;2015/11/09;0;2;"Ako pridodamo i ITA #HrvatskaRaste ceka jos 1 mandat tj. 7 mandata #izbori2015 #izborihr";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
sajdlija;2015/11/09;0;0;"HDZ opet ima problem s pojmom MOST. Možda da pozovu Slobodana Praljka da ponudi rješenje ?! #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
bakatbh;2015/11/09;1;3;"Grafika iza Bage i silni muškarci na njoj. #2015 #izborihr";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
marko_boko;2015/11/09;0;6;"Iduće jutro je ko božićno jutro! Laku noć! #izboriHR #izbori2015";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
lonto12;2015/11/09;0;1;"SRAMOTA! #izboriHR #nocodluke https://twitter.com/vijestihr/status/663511272416260096 …";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MijicKomparic;2015/11/09;1;1;"Nek je i jedna Komparićka u Saboru! #izborihr";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
hrtizbori;2015/11/09;4;24;"S vama su tvitali, pratili izjave i rezultate: @akeglovichorvat @majadr @ppajdakovic @anarogina i @rahatli #izboriHR pic.twitter.com/aXo1bYUuhj";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
jutarnjihr;2015/11/09;0;2;"[UŽIVO] HDZ 59 mandata, SDP 55, Most 19 #izbori2015 #izboriHR http://bit.ly/1kE95wM ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brunoblumen;2015/11/09;0;2;". @zsprajc @kmacan #Skoko na @RTLTelevizija kicked some #izboriHR #izbori2015 ass :) Urbano, analitično, zanimljivo #zameneodlično";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
as19story;2015/11/09;0;1;"Hvala @hrtizbori i @mojHRT na odličnom informiranju o izborima te na fenomenalnoj diskusiji sa gostima. Laku noć #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
vesmislov;2015/11/09;0;1;"Ako je suditi po Twitteru @NLMost prati @SDPHrvatske, ali ne i @HDZ001 #izboriRH";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
talajlama;2015/11/09;0;2;"Anto Kovačević ; frizura večeri. Pero Čorić ; brk večeri #izboriHR pic.twitter.com/HGQKKLrbVp";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24sata_HR;2015/11/09;3;8;"Smanjuje se razlika: HDZ 59, SDP 55, MOST 19, IDS 4, Bandić 2, HDSSB 2, Živi zid 1, Uspješna Hrvatska 1 mandat! #izboriHR #izbori2015";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NLMost;2015/11/09;5;20;"Nosimo odgovornost za Hrvatsku. Nećemo vas izdati! Hvala na iskazanom povjerenju. Laka noć i ugodan san https://youtu.be/4NTg3Jmv3y4  #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24sata_HR;2015/11/09;1;2;"#Karamarko: Sve koji žele bolji život, pozivamo na suradnju http://bitly.com/1MiXvyo  #izboriHR #izbori2015 pic.twitter.com/tyBTMiKL1E";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
vijestihr;2015/11/09;7;10;"Hrd podsjeća Karamarka: "Čestitaj @NLMost " #izboriHR #nocodluke http://bit.ly/1ldXbu4  pic.twitter.com/ODIVPHCmAN";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
hrvojecirkvenec;2015/11/09;1;2;"Sdp + Ids 59 Hdz + dijaspora 59 #izborihr";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HuzHtv;2015/11/09;0;0;"DIP 70 % obrađeno HDZ 59 SDP 55 MOST 19 IDS 4 BANDIĆ 2 HDSSB 2 ŽIVI ZID 1 USPJ. HR 1 #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BlagojevicVl;2015/11/09;0;2;"Valjda ce sad Milanovic shvatiti da srbomrznja nije jedini instrument za pobjedu na #IzboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
hrtizbori;2015/11/09;0;3;"Zahvaljujemo vam u ime HRT;a na podršci i suradnji. #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
frontal_rs;2015/11/09;1;0;"Божо Петров, најтраженији лик након хрватских избора http://www.frontal.rs/index.php?option=btg_novosti&catnovosti=5&idnovost=53595 … #izborihr";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
hrtizbori;2015/11/09;1;5;"Isprika za sve nenamjerne pogreške. Prijenos uživo je nevjerojatno dinamičan, a rade ga ljudi. #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
nos_kos;2015/11/09;0;1;"59:55, dodaj #pravonasvoje i opet je egal #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
anabrakus;2015/11/09;0;0;"Do sutra! #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DJGIGO;2015/11/09;0;1;"Hm, 59 ; 55? Jel to netko primijetio? #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
slaylicious;2015/11/09;0;6;"I am so freaking pissed that Mirela Holy didn't pass! Goodbye Croatia! #izbori #izbori2015";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
hrtizbori;2015/11/09;0;4;"Završila je izborna noć HRT;a. Hvala vam na praćenju i tvitovima. #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FranKuseta;2015/11/09;1;2;"HDZ 56+3, SDP 55, Most 19 #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
novilisthr;2015/11/09;0;0;"II. i VII. promjenjene, odnos je sada 59;55 u korist HDZ #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brunoblumen;2015/11/09;0;1;"Snaga Twittera na @RTLTelevizija #nocodluke #izboriHR #izbori2015 https://twitter.com/ivospigel/status/663510613323325440 …";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
johnnybstard;2015/11/09;2;7;"59 : 55 #izboriHR #izbori2015";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
slaylicious;2015/11/09;0;2;"I am here for ponovljene izbore if @_Jadranka_Kosor and Mirela Holy join MOST and snatch those chairs in sabor! #izbori #izbori2015";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NLMost;2015/11/09;2;10;"Nosimo odgovornost za Hrvatsku. Nećemo vas izdati! Laka vam noć i hvala na iskazanom povjerenju https://youtu.be/4NTg3Jmv3y4  #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ineska008;2015/11/09;0;0;"Laku noć, marljivi tviteraši #izboriHR #neponovilose";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AnamarijaSoco;2015/11/09;0;3;"Najbolje mi je kad Skoko kaže "ađenda". <3 #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
novilisthr;2015/11/09;0;0;"II. i VII. jedinica mrtva trka, dva mandata još su plutajuća u njima #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Blonda_anakonda;2015/11/09;1;3;"Uvijek je utjesno kada znas da je susjed vise retardiran od tebe. #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CarminArmina;2015/11/09;0;2;"Šeta mi tvit po HRT;u, sutra u Avaz da izađem #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tixtee;2015/11/09;0;0;"smijem se na ovu Karamarkovu izjavu da neće mladi iz Hrvatske. jel to hdz misli da ima toliki utjecaj među mladima? :D #izborihr";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
charlieborwn;2015/11/09;0;0;"The Smiths ; I Know It's Over #izboriHR prigodno za praznik demokracije https://youtu.be/bAJ_74tDZzU ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MaroAlavanja;2015/11/09;0;2;"Kakve konzultacije? 76 je 76! #izborihr #izbori2015";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24sata_HR;2015/11/09;0;0;"Miletić: "Rezultat izbora je fantastičan, idemo po svoje!" http://bitly.com/1GRL4N9  #izboriHR #izbori2015 pic.twitter.com/kZqL5EDcZD";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fatherBorna;2015/11/09;0;1;"Zapamtit ću vam @hrtizbori kaj me niste pustili live. #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Purple_child;2015/11/09;0;3;"zašto se sinčić još nije oglasio o uroti reptila? #izborihr";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
igormiklousic;2015/11/09;0;1;"Raspudic @hrtizbori nails it; daj MOSTu sve sve sto hoce, optereti ih, pusti da ne uspiju, srusi ih na prijevremenim #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LijeniHinko;2015/11/09;0;2;"Vidli samo dedu sa pivom na glavi. HDZ, SDP, Most sve nam je isto, i tak smo najebali. Nema se smisla nervirat Odoh spat. #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
_come_undone_;2015/11/09;0;1;""Imamo još jedan tviter za pročitat." *čupa kosu* #izboriHR #izbori2015";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
s_moskov;2015/11/09;0;4;"Šiber u sridu: #Karamarko treba izračunati koliko mu fali glasova i toliko cigli izvaditi iz #Most. #izboriHR #Izbori2015";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ineska008;2015/11/09;0;1;"@johnnybstard body snatching #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Vanai;2015/11/09;0;0;"IZBORNA NOĆ UZ NEWS BAR: Pratite neviđenu tehologiju 3D projekcije na zidu vašeg Facebooka http://shrd.by/GeNeSN  via @news_bar #izborihr";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ivospigel;2015/11/09;0;1;"@KristinaKukolja 67% of voting locations (biračka mjesta) http://www.izbori.hr/140zas/rezult/1/nrezultati.html …";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ivandorotic;2015/11/09;0;6;"Kako ić' spavat s pretpostavkom da će Anja Šovagović Despot bit Ministrica kulture? #horor #nocnemore #izboriHR #izbori2015";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
lifeonground;2015/11/09;0;2;"@Vitenberg39 torta u obliku mosta kod @hdz001 a. koji kreteni. #izborihr #izborirh #izbori2015";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lazni_Branitelj;2015/11/09;0;5;"Bujanec već slavi sa kurvama iz Liliputa i hrpom koke. #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
pogledizstklma;2015/11/09;0;2;"#Karamarko ne razumije da mu je potreban #Most. #izbori2015 Da bi mogao formirati vladu.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Alex_Kolaric;2015/11/09;1;7;"Bez obzira na formiranje Vlade, ljevica ukupno je izgubila Sabor. Tako to radi ZM. #izborihr";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
predsjednik_;2015/11/09;0;6;"Hvala što se sudjelovali na ovom festivalu demokracije. Laku noć #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PLakotic;2015/11/09;0;3;"Joj, potrošila sam 6 sati života na praćenje izbornih rezultata... #izborihr";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
predsjednik_;2015/11/09;0;2;"5k tweetova uz #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
branaja;2015/11/09;0;3;"žurka u tvornici je gotova već xD idem i ja. laka vam noćica vi koji se patite za 350kn noćas :( #izboriHR #izbori2015";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
dpozaric;2015/11/09;0;3;"da Togonal mene upita što bih napravio da sam Karamarko, rekao bih da to nije moguće jer bi me tata Jure zatukao čim se rodim. #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ineska008;2015/11/09;0;2;"Netko drugi joj je pisao govor? #KGK činila se mrtvo hladnom i nije bilo karakterističnog lamatanja rukom #izboriHR #obraćanje";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NessaSaelind;2015/11/09;0;1;"It ain't over until the fat Lady sings #izbori2015";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
StKruno;2015/11/09;0;2;"Raspudic se predomislio tokom večeri, sada navija za @NLMost Očito je shvatio da U ime obitelji nije dobio niti jedan mandat #izborihr";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
predsjednik_;2015/11/09;0;3;"Vrijeme je. Shut it down! #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ridjobrki;2015/11/09;0;7;"Koliko sam skontao, Karamarko je najavio zatvaranje granice za odlazak mladih. #IzboriRH";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
lonto12;2015/11/09;1;4;"dvagi pvijatevi, nadam se da ste uzivali u tvitovima. dok je ovih luđaka bit će i tvitova. volim vas. #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
yellena_p;2015/11/09;0;1;""Biti relativan pobjednik" i ne zvuči nešto. #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
tilen;2015/11/09;0;4;"LoL xD RT @dalmatin: 09. 11. 2015 ; 01:02h @HDZ001 followed @NLMost #izboriHR #izbori2015 pic.twitter.com/5g2pWVDstx";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PolitikaPlus;2015/11/09;0;1;"http://bit.ly/1QnM6CD  Tomislav Karamarko: Pobijedili smo na parlamentarnim izborima! #izborihr #politikahr";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ivokaraula;2015/11/09;0;2;"Zelimo drzavu bez milanovica! #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
vecernji_list;2015/11/09;0;1;"Petrov: Ovo nije pobjeda niti jedne stranke, Hrvati su pokazali do čega im je stalo http://bit.ly/1SBX8U5 ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PLakotic;2015/11/09;0;1;". @kmacan prenosi vijest s Twittera od @FranKuseta o kašnjenju rezultata za Zg. Živio Twitter! :) #izborihr";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
danielrhamilton;2015/11/09;0;1;"C;right HZP need third;place liberal MOST to form a govt in #Croatia. Reports MOST are saying they want PM post. Audacious. #izbori2015";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
hrtizbori;2015/11/09;1;1;"Obraćanje Tomislava Karamarka javnosti. #izboriHR pic.twitter.com/QHhQtrcCpu";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
igormiklousic;2015/11/09;0;2;"Bitka na Neretvi #izboriHR #izbori2015";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ElizabetaGojan;2015/11/09;3;14;"u plavom,da svi znaju na čijoj je strani #predsjednicaHR ne odgovara na pitanja novinara i jasno daje do znanja kome daje mandat #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
kbrecic;2015/11/09;0;1;"@NLMost nije rekao ništa konkretno. @KolindaGK nije rekla ništa konkretno. Ništa nismo večeras saznali. Super #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
mmalovic;2015/11/09;0;1;"ujutro med i mlijeko #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
predsjednik_;2015/11/09;0;2;"*seen* #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NessaSaelind;2015/11/09;0;1;"Je l' to Kraljica Majka svih 'rvata pokušava pomirit svoju nestašnu dječicu? #lolz #izbori2015 #izborihr";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JosipVujcic;2015/11/09;0;8;"HDZ je relativni pobjednik, Ćaća je relativno nevin a ja sam relativno budan. #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Vanai;2015/11/09;0;1;"“Iz čega si nastao zavisi od genetike – u šta ćeš se pretvoriti, od politike.” Stanisław Jerzy Lec #izborihr";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
novilisthr;2015/11/09;0;0;"Predsjednica RH: Nakon konzultacija se nada mandataru. Pozvala sve da rade u korist Hrvatske i da ostave podjele #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ibrksi;2015/11/09;0;0;"Grabar;Kitarovic: "Postupat cu odgovorno. Vjerujem da cemo nakon konzultacija imati mandatara." @AJBalkans #izborihr";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
tkosor;2015/11/09;1;3;"Sve puno plavih šljokica... Kad smo kod plave boje, šalje li predsjednica poruku odabirom odjeće veceras #izborihr pic.twitter.com/ZGIdPdUu9j";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
azavada;2015/11/09;1;1;"U @NLMost se konacno opustili i slave. Veceras je njihova festa, ori se u stozeru #n1info #izboriHR pic.twitter.com/dI4vhMK70Q";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
vijestihr;2015/11/09;1;1;". @KolindaGK: Vjerujem da će hrvatska država u bliskoj budućnosti imati stabilnu @VladaRH http://bit.ly/1ldXbu4  #izboriHR #nocodluke";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
hrtizbori;2015/11/09;1;0;". @KolindaGK: Vjerujem da će Hrvatska u bliskoj budućnosti imati stabillnu @VladaRH na dobrobit građana Hrvatske. #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fatherBorna;2015/11/09;0;5;"Govori naša predsjednica @KolindaGK. Sjajan nastup, svi ovi prije nje mogu samo učiti kako se govori. #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KarloKonig;2015/11/09;1;2;"S kim bi @NLMost trebao koalirati? #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
predsjednik_;2015/11/09;0;0;"Get to the point #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Boris_AJB;2015/11/09;0;0;"Mandat za sastav Vlade;tek nakon konzultacija. KBK predsjednica RH. #izbori2015";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
goran_maravic;2015/11/09;0;1;"Da li se Radmanu tresu gace? U poziciji moci je nacelnik koji je postigao da njegova opcina ne placa TV pretplatu :) #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HuzHtv;2015/11/09;0;0;". @KolindaGK Cijelom procesu ću pristupiti odgovorno. Nakon konzultacija imat ćemo novog mandatara #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PLakotic;2015/11/09;0;1;"Predsjednica @KolindaGK prigodno obučena u svoju stranačku boju. #izborihr";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
danielrhamilton;2015/11/09;1;3;"Late night watching #Croatia election. No majority. C;right HDZ & liberal MOST coalition looking most likely. Left SDP govt out. #izbori2015";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24sata_HR;2015/11/09;0;0;". @KolindaGK: Cijelom procesu pristupit ću odgovorno. Vjerujem da ćemo uskoro imati novog mandatara Vlade. #izboriHR #izbori2015";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
hrtizbori;2015/11/09;0;0;". @KolindaGK: U skladu s mojim ustavim ovlastima, nakon konzultacija, imat ćemo novog mandatara. #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MersihaN;2015/11/09;0;0;"#KGK otuzno predvidljiva. #izboriHR #nocodluke";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CarminArmina;2015/11/09;0;2;"Oj evo je, Kolinda u bojama tvitera #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
VukcevicSavo;2015/11/09;0;3;"Čuh izjavu ovog Petrova iz Mosta, obrati se biračima posle uspjeha na #izboriHR isto kao da je služio misu";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DankoRunic;2015/11/09;1;1;"Žao mi je što Mirela Holy nije prebacila cenzus #izborihr";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
vijestihr;2015/11/09;0;1;". @KolindaGK: Iza nas treba ostaviti predizbornu kampanju, treba se usredočiti na interese države http://bit.ly/1ldXbu4  #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DoktorTko;2015/11/09;0;0;"Plava je lijepa boja, ali ne na Kolindi #izboriHR #izbori2015";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
hrtizbori;2015/11/09;0;0;". @KolindaGK: Postavite se iznad partikularnih, stranačkih interesa. Treba se usredotočiti na interese građana i države. #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24sata_HR;2015/11/09;0;1;". @KolindaGK: Svi moraju pokazati odgovornost prema građanima koji su vas izabrali. Zaboravite podjele. #izboriHR #izbori2015";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
novahr;2015/11/09;2;1;"#izboriNovaTV @KolindaGK čestita @HDZ001 na relativnoj pobjedi #izboriHR pic.twitter.com/jJ5ZN8v0oN";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
dr_samuraj;2015/11/09;0;1;"pa jao božo #MOST , mukica ima tremu " neću vas izneveriti " u prevodu : imam jak ucenjivački potencijal #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MaroAlavanja;2015/11/09;1;0;"SDSS i IDS (6 mandata) + ceska manjina (1) idu sigurno #HrvatskaRaste koliko cujem #izbori2015 #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
predsjednik_;2015/11/09;0;4;"Kraljice Hrvata #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
hkresic;2015/11/09;1;0;"Predsjednica @KolindaGK čestitala Domoljubnoj koaliciji na relativnoj pobjedi na #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
hrtizbori;2015/11/09;0;0;". @KolindaGK: Pokažite odgovornost prema građanima koji su vas izabrali. #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
vijestihr;2015/11/09;0;0;". @KolindaGK: "Čestitamo građanima jer su pokazali kako je #Hrvatska zrela demokracija" #izboriHR http://bit.ly/1ldXbu4 ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
predsjednik_;2015/11/09;0;4;"Djevo nebeska #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ineska008;2015/11/09;0;0;"Glavno da je ona obučena u plavo #KGK #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
jutarnjihr;2015/11/09;0;0;"Karamarko: 'Ovo je točka na 'i' svih naših pobjeda!' #izbori2015 #izboriHR http://bit.ly/1L4Psn2 ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ivan_s_chapter;2015/11/09;0;5;"Božo dvaput drži govor. Nek' se zna tko je gazda :) #izbori2015 #izboriRH #izborihr #nocodluke";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HuzHtv;2015/11/09;0;0;". @KolindaGK Čestitam svima koji su izabrani u Sabor i Domoljubnoj koaliciji koja je relativni pobjednik #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LijeniHinko;2015/11/09;0;1;"I Kokolinda, slag na kraju #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24sata_HR;2015/11/09;0;0;". @KolindaGK: Hrvatska je zrela demokracija. Želim čestitati svima koji su izabrani u novi saziv Sabora. #izboriHR #izbori2015";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
