Date,24,25,26,27,20,21,22,23,28,29,1,0,3,2,5,4,7,6,9,8,11,10,13,12,15,14,17,16,19,18
04/01/16,4,14,20,9,6,8,6,17,8,9,10,13,7,10,13,9,10,5,0,9,8,5,7,7,7,14,5,11,1,5
05/01/16,3,9,11,4,3,10,8,10,6,6,9,5,8,6,8,6,10,5,1,13,5,4,7,5,3,8,6,4,4,6
06/01/16,3,3,7,2,3,3,1,9,6,6,5,3,5,4,9,0,14,2,3,10,2,3,5,12,6,7,6,5,6,6
07/01/16,7,3,7,7,2,7,1,1,13,3,5,4,4,9,3,7,5,4,1,12,1,4,5,2,6,8,8,9,5,7
08/01/16,3,2,4,8,5,3,3,8,13,9,6,6,4,2,4,6,4,9,1,6,3,12,3,6,1,2,10,9,5,9
09/01/16,2,2,0,6,4,6,4,7,5,8,7,2,3,5,5,1,1,1,4,5,5,4,8,2,2,4,2,7,6,7
10/01/16,2,5,3,2,3,3,1,4,5,2,2,4,2,6,5,2,3,0,2,7,5,7,0,0,1,2,1,6,1,11
11/01/16,4,4,13,9,4,3,7,6,7,1,5,2,4,13,9,4,1,6,0,12,5,16,1,4,4,7,5,5,10,12
12/01/16,2,3,6,6,2,3,3,10,8,2,3,2,4,3,8,10,4,0,2,12,8,3,2,6,8,0,7,8,3,15
13/01/16,2,6,12,4,1,2,8,9,14,8,4,7,3,5,5,11,7,7,2,17,16,6,7,0,7,8,2,7,3,5
14/01/16,2,6,5,6,9,6,1,6,2,9,6,3,3,12,10,3,5,2,4,14,6,7,8,2,7,4,3,3,3,5
15/01/16,1,9,10,7,8,9,6,14,4,5,9,5,4,4,10,13,11,5,2,11,10,4,9,1,5,1,9,7,1,6
16/01/16,6,1,4,2,3,1,1,5,0,3,1,3,1,1,3,1,3,3,1,5,3,1,4,3,6,3,9,3,0,3
17/01/16,5,7,6,6,2,13,7,24,4,15,2,8,3,5,7,0,5,9,5,6,6,2,19,4,10,6,5,5,12,6
18/01/16,5,5,8,8,6,10,2,7,10,6,11,12,2,8,11,5,5,5,0,16,17,12,11,6,6,5,4,5,6,5
19/01/16,3,6,10,5,9,3,4,8,13,17,1,5,1,3,2,4,2,10,4,15,8,5,4,1,11,10,4,6,3,8
20/01/16,2,7,5,7,1,7,7,8,1,3,6,6,9,15,14,6,2,8,10,20,15,3,8,1,8,1,12,14,5,1
21/01/16,14,16,24,19,9,14,11,28,24,22,19,14,7,10,19,7,31,13,3,48,25,21,7,9,19,17,20,13,21,14
